"id","resortId","runLength","angle","maxAngle","difficulty","aspect"
4851,83,1707.1,-14,-25.46086470412,"S","NE"
7224,76,1852.3,-19,-25.459784741376,"D","N"
2961,73,1852.3,-19,-25.459784741376,"D","N"
257,44,1334.3,-19,-25.451924751265,"S","NE"
5749,47,1104.0,-16,-25.450080496161,"D","ENE"
5586,52,3173.2,-13,-25.43462536526,"S","SE"
2021,41,2403.8,-15,-25.433714431409,"D","NNE"
6943,18,1139.2,-22,-25.428742974577,"D","ESE"
7247,76,1139.2,-22,-25.428742974577,"D","ESE"
4334,34,3216.1,-19,-25.426269568237,"D","NE"
2316,24,3463.3,-16,-25.424391191197,"D","NE"
4812,83,3897.1,-11,-25.418938332336,"S","N"
5578,47,994.4,-8,-25.398260115591,"C","SSE"
6299,96,515.6,-16,-25.397215205343,"S","W"
7180,76,1894.4,-19,-25.378239639578,"S","NW"
662,65,1894.4,-19,-25.378239639578,"S","NW"
3825,61,1346.8,-19,-25.377742864122,"D","NNW"
1557,36,1391.9,-5,-25.373098680177,"C","N"
7044,76,1391.9,-5,-25.373098680177,"C","N"
4020,77,1636.4,-16,-25.370170207623,"S","NNW"
3866,69,12747.2,-7,-25.357488094238,"C","WNW"
6548,14,1433.2,-19,-25.349842728217,"D","N"
4928,83,1599.2,-23,-25.347770678181,"D","NNE"
5421,93,2869.8,-18,-25.347180687373,"D","NW"
5476,91,2171.3,-14,-25.339008561196,"D","ESE"
2131,16,871.9,-25,-25.335051499668,"D","E"
4534,85,1340.1,-21,-25.334723366873,"S","ENE"
560,65,3665.0,-19,-25.329703344462,"S","E"
1504,46,1132.5,-19,-25.328729256878,"S","W"
2282,24,1724.0,-23,-25.315725434052,"D","N"
5784,52,2192.2,-20,-25.311454943856,"D","NE"
286,44,1678.7,-21,-25.311174386806,"D","NE"
4976,86,4138.6,-15,-25.304428116094,"D","NNE"
6940,18,2949.1,-18,-25.302228862445,"D","E"
7244,76,2949.1,-18,-25.302228862445,"D","E"
388,53,1241.1,-24,-25.292417485314,"D","NNE"
6550,14,4861.5,-13,-25.290432771498,"D","NW"
3751,42,1327.8,-16,-25.274487862345,"D","NNE"
5484,47,3330.7,-7,-25.265470752504,"C","N"
4321,34,888.6,-19,-25.258596098484,"D","ESE"
2318,24,4051.4,-14,-25.258212898919,"D","ENE"
5020,31,1350.9,5,-25.247033829533,"D","N"
5633,52,7179.1,-11,-25.247009719531,"S","ENE"
2112,16,2428.8,-9,-25.24446772989,"S","ESE"
4439,78,3227.2,-13,-25.243549770539,"S","NW"
5015,86,3136.9,-18,-25.230289713527,"DD","NNE"
5352,91,2758.5,-13,-25.227133315519,"S","SSE"
2358,23,687.4,-16,-25.221496578996,"D","NE"
364,53,1802.1,-11,-25.216718806072,"S","WSW"
6227,66,2394.1,-15,-25.216636887368,"D","NW"
5234,89,2375.2,-19,-25.216064043175,"D","E"
2479,45,1225.7,-18,-25.214877467198,"D","NNW"
5059,86,2129.9,-19,-25.213185238043,"DD","NNE"
2027,41,1916.4,-10,-25.205521749955,"D","NNW"
4947,86,2002.6,-10,-25.195940876957,"D","NE"
2303,24,5857.1,-17,-25.195394899357,"D","N"
2009,41,1304.1,-8,-25.192362153917,"S","NW"
4553,85,5055.3,-7,-25.185518298302,"S","SSE"
5364,93,3249.6,-11,-25.174016591139,"S","NE"
5158,92,2368.6,-13,-25.173372203011,"S","NNW"
4525,78,2193.4,-21,-25.170259130447,"D","NW"
1470,46,5504.1,-13,-25.151397391652,"S","NNW"
2638,50,5380.4,-13,-25.150137537882,"S","N"
4824,83,2859.9,-21,-25.147672729188,"S","NNE"
1733,36,4423.1,-15,-25.146854596444,"S","NNW"
4135,55,1126.5,-15,-25.138709710846,"D","ESE"
1518,46,5620.3,-16,-25.136628835122,"D","WNW"
6750,18,4356.4,-17,-25.128701917054,"S","ENE"
7054,76,4356.4,-17,-25.128701917054,"S","ENE"
5016,86,2608.4,-12,-25.125931353533,"DD","NNE"
5744,47,1719.4,-18,-25.112735952931,"D","NE"
3105,29,1979.3,-17,-25.108701168299,"S","NE"
574,65,2064.1,-17,-25.108701168299,"S","NE"
2399,38,1837.5,-22,-25.107035448335,"S","W"
2428,43,698.5,-25,-25.104244881176,"S","S"
1528,46,2049.6,-19,-25.097181354202,"D","NW"
5358,91,363.8,-18,-25.096682744884,"S","ENE"
6235,66,1843.3,-15,-25.080045079712,"D","NNE"
2541,48,2067.2,-10,-25.069928475726,"D","NE"
547,65,1238.1,-12,-25.063904596623,"S","NNW"
7116,76,1238.1,-12,-25.063904596623,"S","NNW"
5708,52,3048.2,-14,-25.057515003979,"D","SE"
4444,78,5390.5,-12,-25.056743759055,"S","SSW"
3121,29,6968.9,-6,-25.05299388239,"S","SE"
583,65,6933.3,-7,-25.05299388239,"S","SE"
6578,14,3189.0,-20,-25.052299283649,"D","ESE"
6306,96,933.2,-19,-25.047822555363,"D","NNW"
1853,36,2543.2,-16,-25.047750850885,"D","NE"
4323,34,2954.1,-13,-25.027779934842,"D","SE"
2236,24,4773.7,-15,-25.027238931143,"S","WNW"
6514,14,3661.1,-17,-25.022838472806,"S","W"
2332,24,3332.0,-18,-25.021864536883,"D","NW"
4109,77,645.1,-20,-25.011884859486,"S","N"
4567,85,547.3,-19,-25.011224906218,"D","ENE"
5321,91,2294.4,-8,-25.001960007546,"C","E"
2482,45,2507.5,-20,-25.001940410735,"D","NNW"
4635,94,2254.2,-18,-24.971727473596,"D","N"
6549,14,1765.0,-18,-24.967115133499,"D","N"
2386,38,1681.8,-22,-24.965533327354,"S","WSW"
392,53,1218.9,-20,-24.954937161623,"D","NE"
4163,55,1413.0,-21,-24.951026155768,"D","ENE"
4298,34,3920.8,-19,-24.943994386329,"D","ESE"
4300,34,3902.5,-15,-24.894879431157,"D","E"
5606,52,1994.4,-19,-24.892428980877,"S","NE"
6609,14,3704.1,-14,-24.892310773866,"D","W"
352,53,3476.5,-17,-24.885171481654,"S","ESE"
1573,36,615.7,-6,-24.882341852619,"C","SW"
5817,47,3670.8,-12,-24.878431133671,"DD","NE"
355,53,4115.4,-14,-24.873819478455,"S","NNE"
4528,78,2107.3,-17,-24.872124084646,"D","WNW"
1941,41,6659.6,-9,-24.869342138779,"S","NNE"
772,65,1374.4,-16,-24.850527282917,"D","SE"
7251,76,1374.4,-16,-24.850527282917,"D","SE"
530,65,1359.5,-17,-24.846790076726,"S","SE"
7099,76,1359.5,-17,-24.846790076726,"S","SE"
3957,62,827.7,-15,-24.845147641092,"D","N"
4551,78,2081.7,-19,-24.8385648818,"D","WNW"
4304,34,2385.7,-21,-24.837386652841,"D","NNE"
2342,23,7180.5,-11,-24.825071320183,"S","NNW"
7063,76,3377.2,-15,-24.816278461363,"S","NE"
491,65,3377.2,-15,-24.816278461363,"S","NE"
6563,14,1089.7,-15,-24.804827299739,"D","NNE"
2409,38,1413.5,-25,-24.804649940115,"D","NW"
3114,29,2637.5,-8,-24.801714524084,"S","ENE"
581,65,2657.1,-7,-24.801714524084,"S","ENE"
5691,47,3975.0,-14,-24.801596181954,"S","SE"
4649,94,1666.5,-19,-24.789681273057,"D","ENE"
1998,41,2291.2,-16,-24.779464856782,"S","NE"
5061,86,1063.5,-17,-24.779312012672,"DD","NE"
4623,94,2163.9,-16,-24.778350590134,"D","N"
6506,14,2646.2,-17,-24.766995019917,"S","NW"
6538,14,6274.3,-15,-24.760599370039,"D","NW"
176,12,4644.3,-14,-24.759745184982,"S","ENE"
2056,41,3215.8,-18,-24.756936872314,"D","W"
4541,85,2304.0,-22,-24.750322488407,"S","N"
3795,61,6464.5,-11,-24.74608200463,"S","NNE"
2327,24,4089.6,-12,-24.72604027403,"D","N"
5362,93,2890.8,-15,-24.717948119183,"S","WNW"
540,65,1766.3,-17,-24.706014004003,"S","WNW"
7109,76,1766.3,-17,-24.706014004003,"S","WNW"
4841,83,1198.0,-16,-24.70343703175,"S","NW"
5619,47,1244.5,-14,-24.69680754488,"S","ESE"
2229,24,4339.5,-15,-24.692653072519,"S","NNW"
174,12,5462.1,-13,-24.691262035759,"S","E"
2527,48,1847.8,-14,-24.688951602379,"S","NE"
4139,55,1439.3,-22,-24.68850453771,"D","ENE"
4618,94,2308.6,-12,-24.684137444489,"S","NNW"
4048,77,2156.3,-13,-24.658866116835,"S","E"
7032,76,2772.6,-11,-24.650243694888,"C","NE"
439,65,2772.6,-11,-24.650243694888,"C","NE"
6800,18,2027.3,-12,-24.650164548671,"S","E"
7104,76,2027.3,-12,-24.650164548671,"S","E"
3974,62,3109.9,-20,-24.647710436607,"D","SSW"
6068,60,2982.3,-17,-24.645275352177,"D","N"
4313,34,2852.8,-15,-24.640478560633,"D","ENE"
3933,62,6023.8,-11,-24.631908477554,"D","NW"
2319,23,368.1,-17,-24.631422813847,"S","NW"
5376,91,428.4,-15,-24.626076951877,"S","ESE"
6531,14,8240.8,-15,-24.624265285831,"D","NNW"
4631,94,1074.3,-20,-24.611517518469,"D","E"
538,65,1903.1,-15,-24.607037891459,"S","W"
7107,76,1903.1,-15,-24.607037891459,"S","W"
6307,96,530.8,-20,-24.606486881379,"D","NNE"
1753,36,2383.6,-17,-24.595453396737,"S","NE"
1483,46,12865.4,-6,-24.594821976387,"S","SSW"
1512,46,4739.1,-12,-24.58784853339,"D","N"
2137,16,780.4,-15,-24.58211672238,"D","WNW"
1736,36,1789.4,-12,-24.579750764578,"S","NNW"
4530,78,2485.5,-16,-24.569016090876,"D","WNW"
5678,47,798.6,-11,-24.566623780359,"S","SSW"
3139,29,1344.1,-13,-24.564866510995,"S","NW"
593,65,1370.7,-13,-24.564866510995,"S","NW"
4312,34,1427.8,-17,-24.563926358156,"D","ENE"
383,53,1556.5,-19,-24.562735644216,"D","N"
3858,62,5766.7,-13,-24.55558286353,"S","WNW"
4101,34,8351.4,-14,-24.551611709744,"S","N"
3998,77,3483.3,-17,-24.524799992311,"S","ENE"
1572,36,985.1,-7,-24.521816677161,"C","SW"
4544,85,3691.8,-20,-24.519929054031,"S","ENE"
5116,92,5560.8,-7,-24.512352746702,"C","NNW"
5445,93,2640.9,-10,-24.495291288241,"DD","NNW"
1743,36,4608.3,-11,-24.491394185714,"S","NNE"
2143,16,1619.2,-21,-24.480507970103,"D","ENE"
2134,16,2082.8,-16,-24.475452845581,"D","NW"
258,44,922.6,-5,-24.474139195996,"S","SE"
6507,14,2068.8,-16,-24.435419222165,"S","NW"
6582,14,3785.1,-17,-24.428421348546,"D","WSW"
5609,52,1654.7,-15,-24.426141571378,"S","SE"
5204,59,4183.2,2,-24.420184086283,"D","N"
4316,34,2267.0,-19,-24.418001070794,"D","NE"
7176,76,2030.6,-13,-24.413919759231,"S","ENE"
6872,18,2030.6,-13,-24.413919759231,"S","ENE"
5443,93,722.2,-24,-24.411481614114,"DD","NNE"
6583,14,4115.9,-14,-24.392037705987,"D","SSW"
4937,86,1906.2,-16,-24.380898572645,"D","ENE"
297,44,1662.6,-19,-24.378123024082,"D","NE"
5111,92,2606.1,-11,-24.375017068767,"C","W"
6590,14,2711.7,-15,-24.369958557366,"D","SSE"
3792,42,2937.6,-13,-24.367364842856,"D","E"
3970,62,3562.0,-16,-24.364725994483,"D","NNW"
5037,31,3233.5,-3,-24.364016850115,"D","N"
5792,47,965.3,-17,-24.359153631048,"D","NNW"
1553,36,2174.5,-11,-24.357206775096,"C","ENE"
2696,29,2157.8,-11,-24.357206775096,"C","ENE"
2044,41,1948.9,-21,-24.352731461943,"D","NNE"
1575,36,9608.6,-7,-24.350769913928,"C","NNW"
4005,81,1510.4,-15,-24.348716912857,"D","N"
6053,63,2413.6,-13,-24.348402252411,"D","E"
4524,78,2441.3,-15,-24.346408214317,"D","W"
7061,76,1118.5,-18,-24.343121495166,"S","NNW"
489,65,1118.5,-18,-24.343121495166,"S","NNW"
4880,86,4556.8,-13,-24.34224608915,"S","NE"
5798,47,735.9,-21,-24.323917702675,"D","ENE"
2866,29,4542.4,-9,-24.323797811978,"S","NE"
6770,18,4575.0,-9,-24.323797811978,"S","NE"
7074,76,4575.0,-9,-24.323797811978,"S","NE"
247,44,2628.1,-13,-24.318506238856,"S","NNE"
172,12,908.3,-16,-24.312195503514,"S","ENE"
2431,43,1829.6,-21,-24.312188632968,"S","SSE"
4474,78,3642.3,-14,-24.307144290946,"D","WNW"
3687,42,2656.9,-11,-24.300507784961,"S","E"
2136,16,1220.0,-21,-24.292964137921,"D","NW"
3990,77,1295.2,-15,-24.284575459173,"S","SSE"
4641,94,1111.0,-20,-24.282791557198,"D","N"
5169,89,3582.6,-12,-24.265984726166,"S","SE"
2041,41,1183.7,-21,-24.261040399554,"S","WNW"
5624,52,1993.5,-17,-24.258157970644,"S","N"
2127,16,1837.6,-17,-24.255533220165,"D","ESE"
171,12,2701.9,-13,-24.254503533115,"S","E"
1968,41,1750.4,-18,-24.254207342604,"S","NNE"
4458,78,2803.6,-14,-24.246410249346,"S","WSW"
794,65,1677.1,-19,-24.241063555501,"DD","NNE"
7278,76,1677.1,-19,-24.241063555501,"DD","NNE"
2538,48,2350.9,-13,-24.236055645871,"D","NE"
5369,93,1095.9,-18,-24.233903262184,"S","NE"
1723,36,3236.3,-17,-24.228802285024,"S","NNE"
2436,43,2695.6,-19,-24.227526415874,"S","SE"
4531,85,1158.4,-23,-24.226656643413,"S","NE"
4616,94,2341.0,-16,-24.222632234204,"S","ENE"
5672,52,2702.2,-17,-24.214382449351,"D","NE"
4707,83,3027.1,-11,-24.214124211888,"C","N"
5105,92,4723.9,-7,-24.210879926021,"C","N"
4035,77,7522.6,-11,-24.207410733462,"S","NW"
2531,48,5378.6,-10,-24.205166965171,"S","NNE"
6106,60,1202.7,-22,-24.201620527254,"DD","NNE"
7202,76,774.5,-20,-24.193007659834,"D","NW"
696,65,774.5,-20,-24.193007659834,"D","NW"
2435,43,3450.0,-17,-24.176202770117,"S","S"
5558,52,509.3,-11,-24.16803188094,"S","NNW"
4507,85,1331.8,-21,-24.156154833887,"S","NNE"
291,44,1457.4,-23,-24.152604533212,"D","E"
3695,42,1211.8,-18,-24.122448412343,"S","SSW"
263,44,2088.2,-20,-24.119231493578,"D","ENE"
2314,23,1472.3,-14,-24.116788486928,"S","N"
3958,62,1311.4,-15,-24.116672754514,"D","NNW"
5098,40,2035.5,-13,-24.113655445504,"D","NE"
6529,14,986.4,-21,-24.113419534443,"D","NNW"
785,65,3525.7,-15,-24.113360808995,"D","ENE"
7264,76,3525.7,-15,-24.113360808995,"D","ENE"
5836,47,1025.6,-18,-24.108223521418,"D","NNE"
5303,37,1273.6,-19,-24.105123455901,"D","NNW"
6530,14,2773.5,-18,-24.099934834254,"D","NE"
2114,16,2380.9,-13,-24.099268019436,"S","SSW"
5232,89,2816.1,-17,-24.092660800913,"D","E"
2094,16,4864.7,-12,-24.08931459085,"S","NNW"
1521,46,2462.8,-13,-24.077763573408,"D","NNE"
1565,36,3043.6,-7,-24.069331230319,"C","NE"
6512,14,18759.4,-7,-24.067175166501,"S","NNW"
2407,38,3832.8,-20,-24.053151696507,"D","WSW"
2483,45,1414.3,-17,-24.049359993538,"D","NW"
3797,61,2697.8,-12,-24.047411221664,"S","NNE"
2859,73,2821.5,-10,-24.043551493177,"S","NW"
7151,76,2821.5,-10,-24.043551493177,"S","NW"
6524,14,1725.4,-19,-24.041978955093,"D","W"
4833,86,1773.3,-13,-24.036129992779,"S","NNE"
2284,23,3629.1,-14,-24.029020490004,"S","WNW"
4638,94,1359.0,-20,-24.028899909601,"D","ESE"
3894,69,2915.8,-17,-24.014168329377,"S","N"
7027,76,3917.2,-7,-24.005838775506,"C","NNE"
434,65,3917.2,-7,-24.005838775506,"C","NNE"
4028,77,2080.5,-15,-23.994337245358,"S","NNW"
378,53,971.2,-20,-23.989447677387,"D","ENE"
2606,49,1767.9,-19,-23.98745081745,"D","N"
5426,93,1402.5,-17,-23.987073400625,"D","NNE"
3922,69,2736.8,-16,-23.976587550721,"D","NW"
2102,16,7948.1,-12,-23.97268321664,"S","ENE"
4863,83,814.9,-17,-23.963309990035,"S","NE"
4000,77,3070.1,-14,-23.934508270545,"S","N"
5041,86,3122.6,-19,-23.926985931891,"DD","NE"
5023,31,672.1,-23,-23.925153791194,"D","N"
2660,50,1932.2,-18,-23.924274830211,"S","NNW"
1501,46,1991.2,-18,-23.924274830211,"S","NNW"
5834,47,955.1,-19,-23.921916515617,"D","N"
5477,91,1018.3,-13,-23.918827677423,"D","ENE"
4931,83,1761.3,-21,-23.918811158252,"D","NNE"
4498,85,3146.9,-20,-23.917948540554,"C","N"
6261,66,1339.4,-12,-23.9157413752,"D","S"
3919,69,1135.9,-12,-23.913030577692,"D","NW"
4518,85,2336.9,-19,-23.905982620416,"S","N"
2058,41,2246.5,-17,-23.898253979257,"D","WNW"
3954,62,1989.6,-14,-23.891567428726,"D","NNW"
5361,91,557.5,-13,-23.889516282763,"S","SE"
4150,55,1205.1,-22,-23.881239662468,"D","NE"
375,53,1451.4,-19,-23.866356068848,"D","N"
4392,88,2213.9,-15,-23.864666168284,"S","WSW"
4107,55,1206.4,-14,-23.857888933056,"S","E"
3823,61,1519.9,-8,-23.856559276825,"D","N"
5779,52,1537.6,-18,-23.846906262921,"D","NE"
256,44,4070.2,-13,-23.845837816654,"S","E"
1979,41,1663.0,-13,-23.836248786022,"S","WNW"
2883,73,2684.6,-14,-23.83327321151,"S","NNW"
7165,76,2684.6,-14,-23.83327321151,"S","NNW"
4328,34,685.9,-18,-23.831034325801,"D","NNW"
4887,83,597.9,-21,-23.828341293688,"D","ENE"
4813,86,1512.7,-11,-23.826388984709,"C","ESE"
4488,78,1851.6,-16,-23.821320190195,"D","N"
5274,37,1768.3,-12,-23.815621327685,"S","NW"
2013,41,2026.9,-14,-23.800393056428,"D","NE"
4311,34,1423.1,-16,-23.796252987697,"D","ENE"
6603,14,3016.5,-17,-23.791742826913,"D","W"
248,44,1958.2,-14,-23.783035975948,"S","NE"
6292,96,827.8,-16,-23.777910064998,"S","WNW"
5699,52,2490.6,-16,-23.77751377692,"D","ESE"
4408,88,1334.4,-18,-23.753850820602,"D","ENE"
4119,34,8255.3,-14,-23.745283875923,"S","N"
2283,24,954.1,-19,-23.743301218641,"D","N"
6295,96,3529.2,-11,-23.737108204867,"S","WSW"
3752,42,1120.9,-18,-23.736525195535,"D","N"
2139,16,2226.9,-12,-23.729510144396,"D","NNW"
2061,41,1179.7,-19,-23.72131266295,"D","E"
2662,50,2568.3,-16,-23.719897427374,"S","NW"
1503,46,2613.1,-16,-23.719897427374,"S","NW"
351,53,6367.4,-14,-23.716104706004,"S","E"
6986,18,1446.0,-13,-23.712026158202,"DD","E"
7290,76,1446.0,-13,-23.712026158202,"DD","E"
3951,62,5885.0,-18,-23.707777281946,"D","NW"
179,12,3416.4,-11,-23.698048194995,"S","ENE"
6032,63,1258.7,-14,-23.69003766583,"D","ESE"
4867,86,655.9,-16,-23.685914405339,"S","ENE"
298,44,2276.7,-14,-23.678995447896,"D","NE"
1945,41,2705.5,-11,-23.674342767908,"S","ESE"
5123,59,1891.8,0,-23.662933513042,"S","N"
4341,34,6330.4,-18,-23.661221068401,"D","NNE"
6601,14,3791.8,-13,-23.652885270319,"D","SSW"
5280,37,1765.7,-13,-23.6456539285,"S","NW"
6586,14,1724.2,-21,-23.634838908837,"D","SSE"
2325,24,4112.0,-10,-23.623379808606,"D","NNE"
1478,46,4998.8,-17,-23.615583161817,"S","WNW"
3624,29,2638.4,-17,-23.609332275608,"D","ENE"
4974,86,835.3,-17,-23.599563775491,"D","N"
3939,62,5884.1,-16,-23.598791775611,"D","NW"
1578,36,2405.8,-10,-23.581443478135,"C","N"
5097,40,856.6,-16,-23.573792199212,"D","NE"
4432,78,1888.1,-17,-23.569416109502,"S","WSW"
2401,38,5051.9,-17,-23.568276690158,"S","W"
3806,61,1113.2,-18,-23.567644843067,"S","WNW"
2093,16,1013.2,-19,-23.563386325214,"S","NW"
358,53,3846.2,-15,-23.557302030104,"S","ESE"
7039,76,2078.0,-14,-23.552975953659,"C","NW"
2691,73,2078.0,-14,-23.552975953659,"C","NW"
4141,55,1604.0,-16,-23.549363744106,"D","SSE"
2402,38,1707.6,-21,-23.532395157467,"S","WNW"
5541,52,1117.2,-10,-23.525081547923,"S","ESE"
5409,91,884.4,-13,-23.522132998326,"S","ENE"
3646,65,1618.1,-15,-23.519299608149,"DD","NNE"
6843,18,3896.5,-8,-23.516229744993,"S","N"
7147,76,3896.5,-8,-23.516229744993,"S","N"
2344,23,2435.3,-15,-23.513880045321,"S","NE"
2053,41,1805.7,-22,-23.512496129976,"D","ENE"
1957,41,2539.2,-14,-23.511564775778,"S","NE"
6092,63,3442.9,-16,-23.505068586397,"DD","ENE"
5760,52,639.6,-14,-23.502193258058,"S","E"
7225,76,884.3,-18,-23.501475004892,"D","N"
2962,73,884.3,-18,-23.501475004892,"D","N"
245,44,1235.9,-14,-23.486890283412,"S","NNW"
7229,76,1997.7,-19,-23.486689735583,"D","NNW"
2971,73,1997.7,-19,-23.486689735583,"D","NNW"
6495,14,2626.5,-17,-23.48076732863,"S","N"
4983,86,2247.2,-16,-23.466696086245,"D","NNE"
4143,55,1869.5,-7,-23.465201110295,"D","NW"
5305,37,946.9,-22,-23.452357243059,"D","NW"
6088,63,1421.1,-17,-23.444456775668,"DD","E"
7271,76,406.8,-17,-23.443291279245,"D","NNE"
374,53,1090.4,-18,-23.439481911997,"D","NNE"
1460,46,3555.7,-9,-23.438906697461,"C","NW"
5902,60,2398.2,-10,-23.438528567714,"S","NNE"
5650,52,1231.4,-13,-23.424915749992,"S","SSE"
5199,92,886.0,-17,-23.423065981048,"D","NW"
4622,94,3636.0,-14,-23.41985645324,"D","ENE"
4832,83,3136.7,-14,-23.414605153615,"S","NNW"
6504,14,1983.0,-14,-23.414483710169,"S","SSE"
3864,62,4872.5,-15,-23.413410938879,"S","NNW"
4340,34,5784.4,-17,-23.411115296581,"D","NNE"
3893,69,1141.5,-18,-23.401538734478,"S","NNE"
4840,86,1849.4,-16,-23.398151428743,"S","NNW"
2120,16,3617.7,-7,-23.397889341133,"S","NW"
1511,46,1146.7,-16,-23.389556350637,"D","N"
5653,52,1074.2,-9,-23.372185900774,"S","SE"
6593,14,3665.0,-15,-23.371708593318,"D","S"
2529,48,3033.3,-9,-23.369361239083,"S","N"
2853,29,4503.3,-11,-23.349186092585,"S","NE"
7069,76,4663.7,-10,-23.349186092585,"S","NE"
497,65,4663.7,-10,-23.349186092585,"S","NE"
6591,14,3212.3,-15,-23.347933409025,"D","SSW"
2313,24,2027.7,-12,-23.347404580589,"D","NE"
3975,62,1238.7,-21,-23.341638649605,"D","N"
6305,96,2053.6,-15,-23.319323478766,"D","NNW"
3125,29,3093.7,-9,-23.317077621989,"S","ENE"
585,65,3108.1,-8,-23.317077621989,"S","ENE"
5174,89,1982.6,-17,-23.306834526427,"S","ENE"
4559,85,1266.2,-20,-23.301716452634,"S","NNE"
5797,47,1181.0,-16,-23.297772438262,"D","NE"
5399,91,1077.5,-16,-23.293725326337,"S","E"
6540,14,5216.4,-15,-23.293413391443,"D","NW"
2292,24,1626.0,-17,-23.282664829337,"D","NNW"
5791,47,970.5,-6,-23.259685225314,"D","W"
6054,63,367.3,-11,-23.25752743576,"D","NE"
5990,60,1164.9,-15,-23.250674222091,"S","ENE"
313,53,1058.7,-13,-23.244216241191,"S","NNE"
7201,76,1558.6,-15,-23.240731639799,"D","ESE"
695,65,1558.6,-15,-23.240731639799,"D","ESE"
4280,34,3814.0,-17,-23.237260571315,"S","ESE"
579,65,1874.9,-4,-23.212814508392,"S","NNW"
5428,93,1175.7,-5,-23.197287903488,"D","NW"
5185,92,2390.1,-13,-23.19461601379,"S","NNW"
6536,14,2437.6,-16,-23.173874046467,"D","NNE"
4193,77,1505.3,-13,-23.170349115582,"D","N"
4148,34,2553.8,-14,-23.165363349818,"S","ENE"
6569,14,2516.8,-10,-23.161327011892,"D","SSE"
4959,83,399.9,-16,-23.148441956202,"D","ENE"
5561,52,1705.7,-11,-23.141491657482,"S","NNE"
2447,43,1442.4,-21,-23.141281787314,"D","ESE"
5830,47,1858.5,-19,-23.1398302667,"D","NE"
369,53,943.4,-18,-23.128609424649,"D","N"
515,65,5784.3,-12,-23.122400954961,"S","N"
7086,76,5784.3,-12,-23.122400954961,"S","N"
4342,34,6174.6,-17,-23.112837593865,"D","NNE"
6852,18,746.1,-18,-23.111523719343,"S","SSE"
7156,76,746.1,-18,-23.111523719343,"S","SSE"
4491,85,3950.1,-18,-23.106828298046,"C","NNE"
1728,36,2170.3,-11,-23.104379898158,"S","NE"
4344,34,4298.0,-14,-23.09074023891,"D","ESE"
4309,34,1272.8,-17,-23.084611540023,"D","NNE"
4434,78,5608.6,-12,-23.072323516152,"S","NW"
5787,47,2031.5,-7,-23.048519661165,"D","SSW"
5446,91,2358.1,-12,-23.048244857629,"D","E"
6936,18,2799.2,-7,-23.048070275473,"D","NE"
7240,76,2799.2,-7,-23.048070275473,"D","NE"
5673,52,646.0,-20,-23.046116087809,"D","E"
4786,67,5676.7,8,-23.045412912662,"DD","N"
5724,52,2971.9,-20,-23.037178935141,"D","ENE"
2430,43,1963.5,-22,-23.035647068764,"S","SSE"
2422,43,3764.6,-18,-23.035337514501,"S","SSE"
3917,69,2906.9,-15,-23.034718149822,"D","WNW"
5977,60,3288.0,-13,-23.030756610751,"S","E"
4628,94,3588.7,-17,-23.019735597741,"D","NNE"
2032,16,3428.7,-9,-23.012225627326,"C","E"
6500,14,16870.2,-4,-23.006924050009,"S","SE"
1469,46,3141.7,-18,-22.997604260069,"S","NNW"
3920,69,3544.1,-16,-22.996360137467,"D","NW"
5510,52,2130.4,-9,-22.993194414387,"C","SE"
4882,86,4155.7,-16,-22.988161574693,"S","NE"
4763,67,624.6,-14,-22.97631550991,"D","NW"
6310,96,634.8,-16,-22.974966607691,"D","WNW"
1729,36,3572.0,-16,-22.974566767199,"S","NNE"
3635,13,2312.3,-13,-22.966578722518,"S","NNW"
3900,69,4203.7,-9,-22.962429633543,"S","WNW"
2557,48,1799.9,-20,-22.960216955813,"D","ENE"
3915,62,1559.0,-14,-22.959956668566,"S","N"
5093,40,2742.8,-12,-22.958481184418,"D","NE"
6596,14,2596.9,-17,-22.935369286976,"D","SW"
4149,55,1708.0,-12,-22.929970610449,"D","SE"
2125,16,1493.3,-11,-22.926704792679,"S","ESE"
6074,63,1602.7,-16,-22.919232236392,"DD","ENE"
338,53,2439.0,-12,-22.915306268756,"S","NE"
5717,52,4325.5,-14,-22.914872447859,"D","ENE"
4295,34,4026.3,-14,-22.898781232103,"D","NE"
192,12,2805.2,-12,-22.896785713689,"D","ENE"
2499,45,885.0,-20,-22.889158993388,"D","N"
4710,67,1493.1,-14,-22.882666350588,"S","NW"
5771,52,1543.7,-18,-22.881198217783,"D","NNE"
3934,62,4509.2,-18,-22.874871523125,"D","WNW"
554,65,3687.8,-9,-22.874205279856,"S","NE"
7123,76,3687.8,-9,-22.874205279856,"S","NE"
254,44,1983.9,-14,-22.871566067409,"S","NE"
6802,18,5821.7,-10,-22.870388938185,"S","ENE"
7106,76,5821.7,-10,-22.870388938185,"S","ENE"
3689,42,572.2,-18,-22.869746515686,"S","ENE"
5859,60,1014.3,-3,-22.858091310513,"C","ENE"
5188,89,2037.7,-19,-22.857731371349,"S","NE"
1747,36,3653.1,-14,-22.847391796457,"S","NNW"
2059,41,1173.4,-20,-22.837233095803,"D","NNE"
6515,14,2547.9,-18,-22.83450243879,"S","NW"
4046,77,3493.3,-15,-22.828261010117,"S","NNE"
249,44,3504.8,-13,-22.82550573347,"S","ENE"
5687,52,2467.8,-15,-22.807026629975,"D","ENE"
552,65,1904.1,-13,-22.804482523334,"S","NW"
